iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,Events,Summary,Url,Event
SGP,Asia,Singapore,11/3/2022,917103,15345,16244.857,1129,13,8.857,168164.699,2813.738,2978.74,Closing Speech for Second Reading of the Covid-19 (temporary Measures) (amendment) Bill by Senior Minister of State for Health Dr Koh Poh Koon,"       Mr Speaker, I thank the Members for their support of the Bill.2.     I totally agree with some of the sentiments they have about the challenges we face, how far we have gone, and some of the things that we should look forward, in the coming year.3.     Members of the House have sought clarifications on some issues, and allow me to take the House through some of them.Non-mRNA Vaccine and Therapeutic Options4.     Mr Yip Hon Weng asked how we can do more to encourage persons who are sceptical of the mRNA vaccines, to take up vaccination to protect themselves.5.     As previously highlighted in Parliament, the Novavax Nuvaxovid vaccine has been authorised by the Health Sciences Authority (HSA) and recommended by the Expert Committee on COVID-19 Vaccination for use under our National Vaccination Programme as an alternative to the mRNA vaccines.a.    The first batch of the Nuvaxovid vaccines is expected to arrive sometime in the months ahead, barring any shipment delays.b.    Now, this will provide those who may have hesitancy receiving the mRNA vaccine an alternative,  and I hope they do take this seriously and consider getting themselves vaccinated.c.    Even though Omicron causes less severe disease than the Delta strain, during this recent Omicron wave, the 3% of adults who were partially or unvaccinated contributed to 20% of our ICU cases, occupies two-thirds of our ICU beds, and caused about 30% or so of the mortality that we see. So they do pose a significant load on our healthcare resources.d.    Therefore, VDS is still necessary to protect the unvaccinated and prevent our healthcare system from being overwhelmed.e.    Once the Omicron wave has subsided, we will be in a better position to ease our measures further.6.     COVID-19 therapeutics was mentioned by Ms Sylvia Lim, and indeed they have been authorised by the Health Sciences Authority (HSA), but I must explain that they are meant to mitigate the risk of progression to severe illness from COVID-19 infection, whereas vaccination serves as a more preventive role, to go further upstream to prevent COVID-19 infection and not allowing severe illnesses to take place in the first place. Therapeutics are therefore complementary and are not substitutes to vaccination.7.     Let me share some data, which is actually quite compelling. Non-fully vaccinated adults infected with the Omicron variant – which supposedly is milder than Delta – are up to:a.  18 times more likely to require ICU care; andb.  38 times more likely to die from COVID-19 infection, compared to vaccinated and boosted adults.8.     In fact, we see that the unvaccinated children between zero to 11 years old are at risk of Multi-System Inflammation Syndrome in Children (MIS-C) that some of you may have read about in the newspapers as well. The incidence in an unvaccinated child can be as high as 470 cases per million infections.9.     Even for the adult population, of all age groups, an unvaccinated person is at risk of one in 10 chance, of getting long-COVD after a COVID-19 infection, and it has been proven time and again, that vaccination can reduce this risk significantly. So, vaccination is still key in keeping us safe, both at a personal level, and at a systems level.Simplification of Safe Management Measures (SMMs)10.     Mr Yip also sought clarification on the rationalisation of SMMs that the Multi-Ministry Taskforce recently announced and whether they can be further simplified. In fact, as explained, this rationalisation is itself a way to simplify the SMMs into just five key parameters. It makes it easier for the public to understand. In the coming weeks, as we see the cases continue to show a sustained decline, we can then further ease measures along these key parameters.11.     I note Mr Yip has actually filed a Parliamentary Question on the restrictions at coffee shops and canteens. I seek the member’s understanding that My colleagues at the Ministry of Sustainability and Environment will look into this and address it at a subsequent sitting.Basis of Extension of Part 7 and Review for Fitness for Purpose12.     Mr Yip asked if we might consider a shorter period of extension of Part 7 and base the extension on specific indicators. Ms Sylvia Lim also mentioned that the control measures should be constantly reviewed for their efficacy and make sure that they are fitness for purpose. I agree with her.13.     In fact, we monitor the weekly infection growth rate, the R number, as an indicator of virus transmissibility, as well as other matrices like mortality rate, hospital occupancy and our healthcare manpower.14.     But each variant, as we have seen in the past two years, has somewhat different characteristics and slightly different behaviour, compared to each other. Therefore, no single set of parameters can be solely relied upon and we have to remain nimble and take all factors into account in designing any of these restrictions.15.     As mentioned in my opening speech, we take a calibrated approach in the control measures and have made progressive adjustments to the SMMs as the COVID-19 situation evolves.16.     Members will certainly recall that when the pandemic first started, we actually went into a Circuit Breaker and subsequently, a series of Heightened Alert Phases, as we cautiously, gradually, try to reopen social and economic activities to manage the infection risks in our largely unvaccinated population at the time.17.     With good progress in our national vaccination efforts towards the end of 2021, our collective resilience, immunity, and defence against the virus was strengthened so we were able to ride through the wave of Delta infection without resorting to a Circuit Breaker again. Therefore we have calibrated some of the measures in dealing with this virus as our whole situation evolves.18.     When the current Omicron wave hit us, our population had achieved a high vaccination and booster rate, allowing us to then continue on with our progressive reopening, and our move towards endemicity without further tightening of restrictions19.     Such a move would have been unthinkable one and a half years ago, and our healthcare system at the time would have been overwhelmed, if the same numbers of daily infections were to be seen at that point.20.     This clearly attests to the effectiveness of the mRNA vaccines and the trust and unity of our people in responding to the call to get vaccinated and boosted.21.     Our adjustments to Protocols 1, 2, 3 and the maintenance of some SMMs have allowed us to ride through this wave currently, without causing our healthcare system to collapse.22.     Like Members, I too, hope that we can eventually dispense with the restrictions.23.     In a best-case scenario where COVID-19 ceases to be a threat before the end of 12 months, regulations that are no longer relevant can be repealed and Part 7 can be allowed to lapse.24.     In the opposite scenario, if a variant that can cause more severe illness takes hold, the regulations under Part 7 will continue to be important for the protection of public health.Conclusion25.     A one-year extension will provide the flexibility for us to adjust and calibrate COVID-19 measures accordingly.26.     I thank Members for their support of this amendment.Mr Speaker, I beg to move.",https://www.moh.gov.sg/news-highlights/details/closing-speech-for-second-reading-of-the-covid-19-(temporary-measures)-(amendment)-bill-by-senior-minister-of-state-for-health-dr-koh-poh-koon,
SGP,Asia,Singapore,12/3/2022,929735,12632,15724.571,1139,10,9.429,170480.967,2316.268,2883.338,,,,
SGP,Asia,Singapore,13/3/2022,939436,9701,15230.714,1145,6,9.571,172259.792,1778.825,2792.782,,,,
SGP,Asia,Singapore,14/3/2022,948478,9042,14591,1153,8,9.857,173917.779,1657.987,2675.48,,,,
SGP,Asia,Singapore,15/3/2022,964329,15851,16855.429,1159,6,8.571,176824.3,2906.52,3090.698,,,,
SGP,Asia,Singapore,16/3/2022,975607,11278,12859.143,1170,11,8.571,178892.291,2067.992,2357.918,All Eligible Age Groups Can Now Walk In for Primary Vaccination Series and Booster Doses,"          From 17 March 2022, all individuals regardless of age who are eligible for COVID-19 vaccination will be able to walk in for their primary vaccination series and booster doses without the need for an appointment every day of the week, before 7pm. 2.        This means that children aged 5 to 11 years can walk in with their parents/guardians to any paediatric vaccination centre1  (VC) to receive their vaccination doses. Similarly, individuals aged 12 to 17 years may now walk in to any VC offering the Pfizer-BioNTech/Comirnaty vaccine to receive their primary vaccination series and booster dose. Individuals aged 18 years and above may walk into any VC offering mRNA vaccines to receive their primary vaccination series and booster dose. Update on Paediatric Vaccination for Children Aged Between 5 and 11 3.         As of 13 March 2022, about a quarter million children aged between 5 to 11 have signed up for COVID-19 vaccination. 444,000 doses have been administered, with 248,000 children receiving at least their first dose, while 196,000 have received their second dose. Among the students in our primary schools, 83% have received at least their first dose, while 69% have received both doses. In addition, over 29,000 children born in 2016 and 2017 have registered on the Ministry of Health’s National Appointment System. 28,000 have received at least their first dose, while 17,000 have received their second dose. 4.             For the convenience of parents/guardians of children who may have missed their second dose appointment, they can re-book their second dose vaccination appointment or walk in with their child/ward to the same paediatric VC2 where the child received their first dose on any day before 7pm3 to complete the vaccination. Should the paediatric VC no longer be in operation4, parents/guardians may bring their child/ward to any paediatric VCs for their second dose. We strongly encourage children to complete both doses of the COVID-19 vaccine. 5.        We seek the understanding and cooperation of parents/guardians to keep to the stipulated hours for the walk-in arrangement, so that we can provide a smooth and orderly vaccination process for all our children. Parents/guardians should release any prior bookings made, if they vaccinate their child/ward under the walk-in arrangement. 6.             All children aged 5 to 11 must also be accompanied by one parent/guardian at the VC for their vaccination. On the day of the vaccination, parents/guardians should bring along Student Identification, or if not available, other forms of identification (e.g. Birth Certificate/Passport/SingPass) for verification. Parents/guardians will also be required to bring a signed hard or soft copy of the parental consent form, which can be downloaded at https://go.gov.sg/parcf. 7.           Children who have an official record of their COVID-19 infection would be considered fully vaccinated after receiving a single dose of the vaccine post-infection. Children who had recovered from COVID-19 and have yet to complete their primary vaccination series are recommended to receive a single dose of the vaccine at least three months after the date of their infection to complete their vaccination. Children who tested positive on a self-administered antigen rapid test (ART), or via ARTs not done at an approved test provider, would not have an official record of his/her infection. These children would need to receive two doses of the vaccine to be considered fully vaccinated. It is safe for them to do so. Update on Booster Doses for Individuals Aged 12 and Above 8.           As of 15 March 2022, 70% of the total population have received their booster dose. 9.             The Ministry of Health and the Expert Committee on COVID-19 Vaccination had previously recommended for all persons aged 12 years and above to receive a booster dose of mRNA vaccine offered under the National Vaccination Programme five months after completing their primary vaccination series. They are considered fully vaccinated for 270 days after the last dose of their primary vaccination series, and will require a booster dose to maintain their vaccinated status thereafter. 10.          Persons who have recovered from COVID-19 infection and completed the recommended COVID-19 vaccination may receive a booster vaccination. It is safe for them to do so. They may receive the booster dose 28 days after infection, although they are recommended to do so three months from the infection and around five months after the last dose of their primary vaccination series (whichever is later) for better effectiveness. 11.          Individuals aged 12 to 17 will require the consent of their parent/guardian to receive the booster dose, and should bring along their Student Identification, or if not available, other forms of identification (e.g. Birth Certificate/Passport/SingPass) for verification purposes. All children aged 12 to 17 will also be required to bring a signed hard or soft copy of the parental consent form, which can be downloaded at https://go.gov.sg/parcf. Parents/guardians of children aged 13 and above are not required to accompany them on the day of vaccination. However, children aged 12 will need to be accompanied by a parent/guardian, as per the arrangements for the primary vaccination series. 12.          We invite individuals and parents/guardians to take full advantage of the capacity and good geographical spread of our VCs, before more VCs are closed down in the coming weeks. The list of vaccination centres can be found at www.vaccine.gov.sg/locations-vcs. MINISTRY OF HEALTHMINISTRY OF EDUCATIONEARLY CHILDHOOD DEVELOPMENT AGENCY16 MARCH 2022[1] The paediatric VC at Yusof Ishak Secondary School (VC@YISS) has ceased all walk-in appointments for the first dose since 10 March 2022.[2] Parents/guardians getting their child/ward vaccinated under this arrangement at VC@YISS can do so from Tuesday to Saturday before 4pm as the VC@YISS is closed on Sunday and Monday. [3] Prior to this arrangement, children aged 5 to 11 could only walk in to any paediatric VC from Monday to Thursday before 7pm.[4] The paediatric VCs at Nanyang Community Club (CC) and Queenstown CC were closed on 28 February 2022, while VC@YISS will cease operations on 1 April 2022.",https://www.moh.gov.sg/news-highlights/details/all-eligible-age-groups-can-now-walk-in-for-primary-vaccination-series-and-booster-doses,
SGP,Asia,Singapore,17/3/2022,986320,10713,12080.286,1182,12,9.429,180856.682,1964.39,2215.103,Appointment of Interim Ceo  for Health Promotion Board ,"     Mr Zee Yoong Kang, Chief Executive Officer (CEO) of the Health Promotion Board (HPB) will be stepping down on 1 April 2022 after completing three terms as CEO, the last day of which is 31 March 2022. The HPB board is currently finalising the appointment of his successor, and this will be announced in due course. In the meantime, Mr Koh Peng Keng, who is currently the Chief Operating Officer (COO) of HPB, will be appointed as Interim CEO until the new CEO comes onboard. 2.   During his nine years as CEO of HPB, Mr Zee has accomplished several breakthroughs across the promotional, regulatory and technology domains for HPB. Under his leadership, HPB increased the share of Healthier Choice Symbol products among packaged foods purchased by consumers. The uptake of HPB’s Screen for Life programme for disease prevention and follow-up rate increased significantly over the years. During his tenure, HPB also forged numerous partnerships with agencies in both the public and private sectors, which have contributed to the increase in the overall physical activity level for Singaporeans.3.   Mr Zee also drove and advocated the use of technology and new capabilities to further HPB’s work. An example is the National Steps Challenge™, which is into its sixth season. Across the past five seasons, since 2015, the Challenge has attracted over 1.7 million participants, encouraging Singaporeans to walk more and keep active.  In the fight against COVID-19, Mr Zee led HPB to help build and scale up national testing operations to support Singapore’s testing strategy. 4.   As COO, Mr Koh plays a key role in driving the integration and end-to-end planning and execution of HPB’s health promotion and disease prevention programmes. He was also the Group Director of the Testing Operations Task Group in HPB prior to his appointment as COO, where he led the national swab and testing operations for COVID-19. Mr Koh joined the Civil Service in 1985 and held various key positions in the Singapore Armed Forces and Ministries such as the Ministry of Community Development, Youth and Sports, Ministry of Culture, Community and Youth and Ministry of Health. 5.   Mr Philip Lee, Chairman of HPB said, “Yoong Kang has been a focal point in promoting health initiatives in Singapore.  He steered HPB in the use of technologies, data analytics as well as behavioural insights in designing programmes for government healthcare initiatives such as, the National Steps ChallengeTM programme, Live Healthy SG initiative and LumiHealth mobile application.  He also led HPB in driving initiatives for mental well-being campaigns like ‘Hi #JustCheckingIn’ and ‘It’s OKAY to Reach Out’  to normalise talking about mental health issues and to equip Singaporeans with the skills needed to support their families and friends. His dedication and leadership will be missed. We wish him all the best in his new role.6.   The Ministry of Health and HPB wish to express their deep appreciation to Mr Zee Yoong Kang for his contributions.MINISTRY OF HEALTHHEALTH PROMOTION BOARD17 MARCH 2022",https://www.moh.gov.sg/news-highlights/details/appointment-of-interim-ceo-for-health-promotion-board_17Mar2022,
SGP,Asia,Singapore,18/3/2022,996914,10594,11401.571,1191,9,8.857,182799.252,1942.57,2090.65,Extension of the Suspension of In-person Visits to Hospitals and Residential Care Homes,"The Ministry of Health (MOH) will continue to suspend in-person visits to all hospital wards  and residential care homes1 (‘Homes’) until 3 April 2022 (inclusive).2. MOH had earlier announced the suspension of in-person visits to hospitals and Homes until 20 March 2022 (inclusive). While the daily number of local COVID-19 cases has fallen gradually over the past week, our hospitals continue to face a high volume of patients and our healthcare workers are still under significant stress. As such, to relieve pressure on our hospital staff, and our nursing home staff who are caring for COVID-positive residents on-site, in-person visits to hospital wards and Homes will continue to be suspended until 3 April 2022 (inclusive).3. Hospitals and Homes have the discretion to allow visits for exceptional cases (e.g. if patient or resident is critically ill) and such visitors will continue to be subject to prevailing visitor management measures (see Annex for details). To help patients and residents remain connected with their loved ones with the extended suspension, hospitals and Homes will continue to support alternative methods of communication such as through telephone or video calls.4. We seek the understanding and cooperation of patients/residents, and their family members and loved ones. MOH will review and calibrate these measures as the situation evolves.[1] Includes public acute hospitals, community hospitals and private hospitals.",https://www.moh.gov.sg/news-highlights/details/extension-of-the-suspension-of-in-person-visits-to-hospitals-and-residential-care-homes-18mar2022,
SGP,Asia,Singapore,19/3/2022,1007158,10244,11060.429,1194,3,7.857,184677.644,1878.392,2028.097,,,,
SGP,Asia,Singapore,20/3/2022,1015017,7859,10797.286,1198,4,7.571,186118.711,1441.066,1979.846,,,,
SGP,Asia,Singapore,21/3/2022,1022555,7538,10582.429,1208,10,7.857,187500.917,1382.206,1940.448,,,,
SGP,Asia,Singapore,22/3/2022,1035721,13166,10198.857,1214,6,7.857,189915.102,2414.185,1870.115,,,,
SGP,Asia,Singapore,23/3/2022,1044661,8940,9864.857,1220,6,7.143,191554.386,1639.284,1808.871,,,,
